IsiLaporan,kategori
punten kang emil eta bangun kios liar anu rajeg luhureun gorong riul bongkar baekumargi ngahalangan gorong riul anu kedah diberesihansareng sok ngaruntah sangeunahna nuhun muslihat kosasih jalan ter sutami v,8
asmawish ketua rw palmerah proyek jalan rt rw palmerah khusus jalan h aweng tindak,8
lampu lintas traffic light daerah suci arah timur jalan ph mustopha cicadas antapani lampu fungsi halaman macet parah jalan t,8
dinas bina marga rapat jalan veteran jalan sunda jalan amblas harap kontruksi biar amblas tambal muka,8
tolong kali hubung sunter gereja jalan tugu jalan gangsa rawa gatel cepat normalisasi musim hujan banjir kali sempit bangun tolong disidak diti,8
drainase jalan pasteur jalan layang buruk sekian jam hujan jalan genang air harap tanggulang,8
tanah masjid sarijadi rumah bayar sewa pemkot dulunya masjid rupa fasilitas sosial fasilitas solusi irwan jalan sariwangi flat i no,8
lubang jalan suniaraja belah kanan jalan trotoar seberang stasiun hall belok jalan pasar barat tatang jakaarta bangun liar waduk teluk gong tertib bekerjasama rw bongkar posko ormas hebat t,8
harap perhati tindaklanjutnya kondisi drainase smpn tanjung priok utara bangun ganggu alir air tumpu sampah,8
upeti milik kios bangun liarpemkot sengaja biar oknum main backing preman jalan dr rum cicendo kios bangun liar bikin malu kumuh kampung,8
kendara parkir pakai badan jalan sultan iskandar muda seberang mesjid pondok indah wisma pondok indah sempit jalan jalur busway terowongan pondok indah langgar s,8
pkl bip kumuh macet nyamanpak emil hati pkl bip parah jual lumpiah basah batagor kuah buang sisa makan jalan seberang tukang bubur sate,8
riza affiandimanager pln area bogorcc manager pln rayon bogor kotabersama ganggu listrik rumah via kemarin malam s,8
harap perhati tindaklanjutnya kondisi hydrant jalan susilo barat tikung jalan makaliwe alami rusa,8
jalan mht menteng tenggulun rt menteng pusat rusak berat korban anak jatuh kilir jalan dekel rw alas,8
jalan hol kerja lihat jalan jalan beda sepert,8
adakan eru kali got kota bambu utara palmerah barat musim hujan kawasan kena banjir,8
rusa jalan cipedes parah jalan jalan alternatif tuju jalan pasteur jalan ir sutami letak jalan meter kantor bantu walikota jalan ir sutami kas,8
harap perhati tindaklanjutnya kondisi kali angke barat kerap alami luap wijaya kusuma akses jalan,8
jalan jalan kota beton jalan fatal jalan prof eyckman jalan kali macet jalan,8
terminal pulo gadung sore jalan raya pintu terminal pulo gadung kuasa dagang kaki lima pkl timbul macet kondisi jalan semrawut tertib dil,8
urus rw sukabumi utara wilayah khusus nya rt hujan banjir dangkal rendah jembatan pipa pam rendah jembatan,8
kerja trotoar jalan merdeka emil yscsudah trotoar jalan merdeka selesai jarak pendek holland bakery s polwiltabes kondisi ganggu pejal kaki kar,8
bina gerak rw rt wilayah u menormalk an selokan adabukan jalan protokol,8
pt kai dkimohon bantu aspal lintas kereta api tanjung barat universitas pancasila rusak kunjung aspal lintas rusak,8
ruas jalan jalur angkot jurus dago riung gelap terang pju jalan cipaganti gelap sepi,8
warga duren selatan es kelapa muda jalan lubang bekas gali kabel korban jatuh tindak,8
informasi jembatan sungai angke kembang utara kembang barat gorong gorong salur air nya banding lebar sungai halaman s,8
selamat jalan pasar simpang dago tertib dagang badan jalan pagi pindah tumpah jalan tubagus ismail jalan pagi pagi masuk jalan padat jalan dago,8
harap perhati tindaklanjutnya kondisi lintas wilayah marunda utara rencana bangun jembatan kerja dampak,8
tinjau kondisi stasiun ka cikini dagang parsel jual trotoar tutup stasiun mobil parkir pasang tanda larang parkir bul,8
aju adu lambat tangan rusa mobil proyek jalan minggu mobil proyek kerja mesti rusa,8
perhati trotoar pejal kaki jalan prapanca antasari selatan trotoar makan kaki kaki flyover,8
tolong cek lapang kondisi jalan cicabe dbmp kota laksana tambal bolong nuhun,8
harap perhati tindaklanjutnya kondisi jalan arjuna samping tol tomang barat laku lebar jalan bangun upa gedung olahraga sisi jalan memb,8
tolong bantu tertib suara musik kencang gubuk liar samping apartemen metro sunter jalan metro kencana v utara gubuk gubuk bangun parit sambung listrik meter,8
walikota hormat jalan ubah sungai hujan jalan kali kondisi jalan setiabudi utama gegerkalong jalan,8
benah drainase jalan setiabudi jalan sukajadi hujan banjir alir air lutut deras warga rw pesanggrahan ujung berung jalan jalan sekamala rusak parah,8
salur air lampu merah mall puri akibat banjir jalan raya kampung kendara air surut asaluran air sangan tindak,8
warga jalan cikutra samping cicadas samping jalan suci walikota tertib situasi kondisi jalan sesuai fungsi jalan pakai pasar pen,8
jalan sd lengkong cat merah anak sekolah serempet mobil cepat kendara rang trimakasih walikota nya erik galamedia,8
jalan permata hijau tuju rel kereta lubang benah takut celaka motor mobil tindaklanjutnya pagi jam lintas jalan senopati proyek the langham residence jajar dump truck unit truck trailer angkut unit parkir pinggir jalan proyek halaman,8
cibaduyut bebas angkot ngetem,8
walikota tertib dagang kayu bangun liar sepenjang pasirkoja makan badan jalan lihat kumuh toll pasirkoja toko mas abc toll pasirkoja gerbang,8
parkir kendara huni rusunawa timur khusus cakung traficlight batununggal cijagra soekarno hatta arah cimahi lampu hijau,8
selamat siangmohon perhati dinas kait trotoar jalan ir h juanda trotoar seberang rs borromeus alami rusa bahaya pejal kaki foto rusa lampir b,8
adu jalan rusak rt rw pondok kopi duren sawit timur jalan aspal ulang tindak dinas terkat terimaka,8
tolong cepat bangun monorel kota jalur khusus sepeda bangun skywalk pejal kaki,8
tolong diperpanyak lampu terang jalan bypass baladewa asri dr doni tolong tertib psk kawasan saritem pasar tradisional psk nya bina yayasan sosial tolong tertib dagang kupat sapur,8
coba taman rumput pohon jalan ya jalan supratman biar adem biar enak goes to bike panas oksigen seger polusi,8
pemrpov informasi bangun lantai jalan bb no karet setiabudi selatan milik imb milik milik bayar rupiah juta oknum p b awas oknum mengeluarkn sec,8
urus rw jagal jaring utaradi wilayah bangun milik imb ahir nya segel p b bangun,8
salur air ukur cm x cm x m jalan taman malaka selatan arah kali buar musim hujan banjir hinga pinggang orang dewasa wilayah r,8
emikian trims wass deckybdg emil hati janji kepala dinas pu juni jalan rusak diperbaikiternyata bulsit bohong ngeles coba perhati jalan banda yonasjl ambon skitar smpn jalan bengawan dr cendana sma smp santa ur,8
pagi jam jalan samping kalibata city tuju kalibata timur ujung jalan sejajar rel kereta api lihat bangun kumuh rumah bedeng tingkat listrik pasang s,8
jalan berlobang tambal jalan sunda jalan bengawan jalan klining dll mudah mudah unit urc,8
jalan rusak parah kali krukut taman bundar jalan kemang selatan xii rawan celaka bantu jalan rupa salah jalan tembus altenatif jalan kemang,8
macet jam jam jalan p h h mustofa jalan suci jam jam pagi sore,8
ythbp ridwan kamil walikota kondisi trotoar jalan abc seberang komplek banceuy permai foto lampir dinas instansi kotamadya pantau,8
laku aspal jalan terowongan tuju mall gandaria bahaya selamat kendara motor jalan utama kendara motor roda,8
provinsi adu angkut putar robinson pasar minggu terminal bayang angkut henti tunggu tumpang,8
tolong cepat bangun monorel skywalk halte sepeda setop pasang cctv pantau lintas,8
bangun ruko imb milik effendi bangun tulis bangun segel ruko bangun selesai ruko letak,8
lampu terang pju jalan raya panyileukan padam stlh nyala halaman,8
jabat berwewenang bidang pju warga panyileukan sayang jalan raya panyileukan padam terang benderang mudah mudahian,8
walikota trotoar ambruk kampus stdi seberang hotel california jalan wastukencana bahaya pejal kaki,8
provinsi jakartakemacetan st up lenteng agung tanjung barat lintas krl tanjung baratkemacetan timbul stasiun lenteng agung stasiun tanjung,8
stasiun cimekar tolong pintu kereta api bahaya,8
izin alam ajar china perhati cina proses lapis aspal laku kelupas aspal rumah rumah,8
iwan palembang rumah rakyat daerah talang keramat palembang bangun unit rumah rakyat program kemenpera dp angsur rupiah developer pt amanah indos,8
cepat bangun monorel bangun skywalk tertib pkl alun alun pskpengemispengamenanak jalanananak punk geng motor jalan braga pakai batu andesit ganti jalan berhotmi,8
pipa pam bocor salur air pintu masuk masjld at taiba rw seberang indomaret pulo gadung tindaklanjutnya aksih,8
tolong setop pasang kamera cctv pantau macet lintas tolong area wifi taman kota hotel apartemen mall,8
jalur hijau median jalan soekarno hatta arah gede bage lebar sempit luas badan jalan lancar arus lintas atjep bt indah,8
provinsi adu salur air jambar khusus jambar selatan jambar jaya salur air tampung debit air dinas kait keruk,8
cepat benah tumpang nunggu transjakarta jam pagi halte pinang ranti menit perhati transportasi massal,8
jalan busway bebas motor mobil koridor informasi lingkung stasiun manggarai kumuh steril benah,8
bangun rumah tinggal jalan beton no blok y rt kayu putih pulogadung salah atur izin bangun lapis no pimb imb t pgd bangun lapis,8
harap lampu terang jalan tindak jahat,8
tolong jalan lubang jalan soekarno hatta bypass hotmix ya jalan mulus,8
tolong tertib taksi pakai argo tertib taksi liar tolong tertib angkot ngetem sembarang tertib angkot liar angkot ugal ugalan bangun monorel harap gera sepada harap galak minimal minggu program sepeda harap ketat sim mobil motor umur dip,8
tanggap area pasar kiaracondong coba lihat jalan masuk kebon jayanti jalan nya bolong bolong coba masuk wilayah kebon jayanti,8
provinsi adu kali rt kota bambu utara palmerah barat sebentar pasuk musim hujan kali keruk kare,8
perhati drainase jalan pasir salam wilayah rt regol rupa jalur angkot gede bage elang hujan banjir parah masuk rumah warga ditindaklanjuti ganggu keny,8
tolong tindak salur air bangun liar samping pasar induk beras cipinang resah jual belikan salur air gorong gorong banjir,8
provinsi separator putar jembatan bantu macet sunter macet parah kendara putar jalur,8
macet parah cepat bangun monorel bangun jalan tol kota tolong jembatan penyebrangan minimal mall jembatan penyebrangan tolong tertib bangun rumah kali united tractor cakung tera plang larang bangun pemda timur enak aja bikin rumah permanen disan,8
provinsi tinggal jalan kramat pulo gundul pusat pemda laku keduk salur air got jalan kramat pulo gundul halaman laku cegah banjir sa,8
distribusi air pdam benah hubung air usul cari direktur pdam walikota dede ahmad sadel pasir pogor indah blok rupiah rt rw kelura,8
salur air tol prapatan kembang selatan akibat banjir kendara jalan surut buang air fungsi tindak kas,8
kena izin tanah air tanggul pasar kemiri kembang barat manajemen bangun kali awat tindak,8
banjir sekeloa timur coblong ridwan kamil warga sekeloa timur sekeloa coblong kota batas sekeloa sadang serang musim hujan banjir selokan buang,8
tindak dagang kaki lima jalan raya terminal pulogadung usul mall adakan parkir khusus sepeda jalan raya jalur khusus sepeda halte sepeda,8
lebar jalan putar kantor walikota barat kunjung selesai sisa sampah akibat proses lebar beres tindak,8
kota,8
jalan pasar kordon macet utama jam pulang kerja jalan cepat daerah rupa salah pusat ramai,8
pemrov warga dukung bangun mrt khawatir lebar jalan fatmawati gusur trotoar nasib pedestrian pejal kaki trotoar pro,8
bangun skywalk pejal kaki,8
harap perhati tindaklanjutnya kondisi jembatan terminal pulo gadung timur bangun jalan lambat masyarakat fasilitas buang,8
jam banjir cibaduyut kota motor angkot mogok cek drainase banjir sumber fb fan page prfm news channel,8
sedia lampu merah penyebrangan pejal kaki halte monas tombol halte fungsi tombol disebrang halte sa,8
pasar tumpah gelar trotoir badan jalan minggu pagi jam siang pasar suci kosambi andir dll ganggu pejal kaki khusus kendara kendara motor samping langgar perda uu,8
koridor blok m kota ragunan dukuh koridor ragunan steril koridor blok m koridor steril,8
transjakarta arah ragunan rem pintu tutup rapat abu masuk ac nya angin nengok geli a,8
lampu jalan jalan dago malam nyala tolong tangan,8
jalan inspeksi kbt cipinang indah belah selatan polisi tidur titik tajam izin walikota timur bahaya kendara motor nyaman tolong tertib,8
proyek fiktif mangga raya barat tangki taman sari salur air kali libat pt damai indo sejahtera department kerja kali sungai,8
tolong taman main anak anak cikapundung promenadebdg tolong bangun taman tematik taman super herousbdg taman kota lengkap fasilitas wifi,8
tolong mall istana plaza mall pvj mall festival citylink bangun jembatan penyebrangan orang,8
bangun jalan beton wawas jaga lingkung bukit habis urugan paksa sesuai jalan pasca beton gali beton,8
harap ketat ijin bangun mall hotel apartemen,8
warga komplek tvri kemandoran permata hijau kebayoran selatan resah bangun rumah direksi tvri tanah fasos fasum jalur hijau warga komplek,8
provinsi buka rute angkut tuju jiexpo mayor acara event angkut mall mangga tindak dinas terka,8
tolong cepat bangun monorel koridor bus trans metro jalur khusus busway halte,8
tolong cepat bangun monorel koridor bus trans metro jalur khusus busway halte,8
usul pakai sistem smartcard busway trans metro tolong cepat bangun monorel koridor bus trans metro jalur khusus busway halte trans metro,8
tolong cepat bangun monorel koridor bus trans metro jalur khusus busway halte,8
jalan caringin nyaman kendara khusus roda hujan banjir terkadang macet parah tolong bantu,8
provinsi adu salur air jalan karang lebak bulus villa delima salur air tampung debit air banjir tindak dinas,8
gedung palaguna mall hotel ya harap tinjau ulang taman kota gedung pustaka,8
razia knalpot racingtiru kota surabaya suara knalpot motor peka telinga masyarakat kendara cepat wajar ugal ugalan razia knalpot racing,8
iming ahmad koordinasi polantas cor jalan enak hitung arus lintas polantas sulit atur macet,8
lemah awas trotoar rubah milik lahan datar miring derajat akibat ketidaknyamanan pejal kaki contoh trotoar jalan moh toha ruas suk hatta jllingka,8
jalan kalibata xvi aspal ulang jalan aspal ulang tambal bolong jalan aspal ulang,8
jalan rel rawapapan bintaro pesanggrahan jalan hancur mobil kandas akibat jalan lubang dinas kerja aspal jalan sebu,8
kota jalan ranca bentang ciumbuleuit cidadap celaka motor jatuh kondisi jalan curam licin kondisi intens,8
jalan kemala rusak berat walikota duduk pasanggrahan jalan kemala ujungberung jalan pakai rusak berat kasi pakai jalan khusus sakit teu aya pilih p,8
kali tindak tracking id link http ukp go id id jalan terna raya kapuk barat jalan,8
selamat sore ridwan kamil hujan jalan cibeunying kolot cikondang jalan cikutra barat banjir air hujan luap jalan gorong gorong drainase fungsi punteun perhati,8
kena ubah lahan tanah wisma wbs sarana olahraga sro bangun lapang futsal letak jalan laut banda no timur seb,8
